CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0201_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10201.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 20
CASTNO = 1
DATE = 20150416
TIME = 2018
LATITUDE = -7.0018
LONGITUDE = -150.9987
DEPTH =  5129
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.6787,3,   35.4711,3,     196.3,3,        44,    0.0666,2
       4.0,2,   28.6873,3,   35.4711,3,     196.7,3,        47,    0.0670,2
       5.0,2,   28.6857,3,   35.4712,3,     197.0,3,        42,    0.0661,2
       6.0,2,   28.6785,3,   35.4710,3,     196.8,3,        51,    0.0670,2
       7.0,2,   28.6915,2,   35.4714,2,     197.5,2,        47,    0.0661,2
       8.0,2,   28.6846,2,   35.4713,2,     197.0,2,        48,    0.0666,2
       9.0,2,   28.6848,2,   35.4713,2,     196.9,2,        44,    0.0666,2
      10.0,2,   28.6849,2,   35.4712,2,     197.0,2,        40,    0.0666,2
      11.0,2,   28.6788,2,   35.4709,2,     197.2,2,        31,    0.0661,2
      12.0,2,   28.6703,2,   35.4707,2,     197.2,2,        37,    0.0666,2
      13.0,2,   28.6726,2,   35.4708,2,     197.3,2,        45,    0.0666,2
      14.0,2,   28.6744,2,   35.4709,2,     197.2,2,        35,    0.0666,2
      15.0,2,   28.6745,2,   35.4709,2,     197.1,2,        52,    0.0661,2
      16.0,2,   28.6721,2,   35.4707,2,     197.4,2,        46,    0.0674,2
      17.0,2,   28.6687,2,   35.4707,2,     197.4,2,        41,    0.0670,2
      18.0,2,   28.6690,2,   35.4706,2,     197.5,2,        48,    0.0678,2
      19.0,2,   28.6692,2,   35.4708,2,     196.8,2,        53,    0.0674,2
      20.0,2,   28.6697,2,   35.4708,2,     197.0,2,        52,    0.0666,2
      21.0,2,   28.6697,2,   35.4708,2,     196.7,2,        43,    0.0670,2
      22.0,2,   28.6694,2,   35.4709,2,     197.5,2,        41,    0.0678,2
      23.0,2,   28.6699,2,   35.4709,2,     197.4,2,        46,    0.0670,2
      24.0,2,   28.6690,2,   35.4709,2,     197.3,2,        68,    0.0670,2
      25.0,2,   28.6691,2,   35.4708,2,     197.2,2,        37,    0.0670,2
      26.0,2,   28.6702,2,   35.4709,2,     197.2,2,        35,    0.0670,2
      27.0,2,   28.6689,2,   35.4709,2,     197.3,2,        48,    0.0666,2
      28.0,2,   28.6691,2,   35.4708,2,     197.1,2,        55,    0.0682,2
      29.0,2,   28.6693,2,   35.4709,2,     196.7,2,        59,    0.0666,2
      30.0,2,   28.6695,2,   35.4709,2,     196.3,2,        46,    0.0666,2
