CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0031_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10031.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 3
CASTNO = 1
DATE = 20150411
TIME = 1917
LATITUDE = -15.497
LONGITUDE = -150.1972
DEPTH =  4314
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       2.0,2,   29.1289,2,   35.8453,2,     192.6,2,         8,    0.0434,2
       3.0,2,   29.1286,2,   35.8454,2,     191.9,2,        57,    0.0438,2
       4.0,2,   29.1287,2,   35.8451,2,     192.6,2,        41,    0.0434,2
       5.0,2,   29.1285,2,   35.8449,2,     192.3,2,        55,    0.0434,2
       6.0,2,   29.1290,2,   35.8450,2,     192.8,2,        31,    0.0434,2
       7.0,2,   29.1293,2,   35.8449,2,     192.7,2,        44,    0.0438,2
       8.0,2,   29.1297,2,   35.8448,2,     192.6,2,        70,    0.0438,2
       9.0,2,   29.1299,2,   35.8449,2,     192.4,2,        29,    0.0434,2
      10.0,2,   29.1301,2,   35.8449,2,     192.7,2,        25,    0.0434,2
      11.0,2,   29.1303,2,   35.8448,2,     192.4,2,        30,    0.0434,2
      12.0,2,   29.1303,2,   35.8449,2,     192.2,2,        38,    0.0438,2
      13.0,2,   29.1306,2,   35.8448,2,     192.1,2,        49,    0.0438,2
      14.0,2,   29.1307,2,   35.8449,2,     192.1,2,        26,    0.0438,2
      15.0,2,   29.1312,2,   35.8447,2,     191.9,2,        21,    0.0438,2
      16.0,2,   29.1308,2,   35.8449,2,     192.7,2,        20,    0.0438,2
      17.0,2,   29.1309,2,   35.8451,2,     193.1,2,        23,    0.0438,2
      18.0,2,   29.1288,2,   35.8451,2,     192.4,2,        42,    0.0438,2
      19.0,2,   29.1294,2,   35.8450,2,     192.7,2,        40,    0.0438,2
      20.0,2,   29.1286,2,   35.8451,2,     192.8,2,        27,    0.0430,2
      21.0,2,   29.1287,2,   35.8451,2,     192.4,2,        30,    0.0438,2
      22.0,2,   29.1295,2,   35.8450,2,     192.4,2,        53,    0.0434,2
      23.0,2,   29.1296,2,   35.8449,2,     192.3,2,        54,    0.0434,2
      24.0,2,   29.1299,2,   35.8450,2,     192.9,2,        43,    0.0438,2
      25.0,2,   29.1286,2,   35.8450,2,     192.9,2,        38,    0.0438,2
      26.0,2,   29.1287,2,   35.8449,2,     192.9,2,        45,    0.0438,2
      27.0,2,   29.1274,2,   35.8451,2,     192.7,2,        40,    0.0434,2
      28.0,2,   29.1249,2,   35.8454,2,     193.0,2,        37,    0.0438,2
      29.0,2,   29.1222,2,   35.8454,2,     192.9,2,        29,    0.0434,2
