CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0341_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10341.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 34
CASTNO = 1
DATE = 20150420
TIME = 1155
LATITUDE = -2.7102
LONGITUDE = -151.0005
DEPTH =  4817
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.4894,2,   35.2517,2,     199.2,2,        51,    0.0580,2
       4.0,2,   28.4899,2,   35.2519,2,     199.7,2,        46,    0.0584,2
       5.0,2,   28.4919,2,   35.2519,2,     199.6,2,        45,    0.0584,2
       6.0,2,   28.4921,2,   35.2519,2,     199.4,2,        44,    0.0584,2
       7.0,2,   28.4922,2,   35.2520,2,     199.3,2,        44,    0.0584,2
       8.0,2,   28.4945,2,   35.2524,2,     199.4,2,        58,    0.0592,2
       9.0,2,   28.4944,2,   35.2523,2,     199.9,2,        50,    0.0584,2
      10.0,2,   28.4955,2,   35.2523,2,     199.6,2,        56,    0.0588,2
      11.0,2,   28.4964,2,   35.2527,2,     199.8,2,        40,    0.0576,2
      12.0,2,   28.4959,2,   35.2525,2,     199.7,2,        32,    0.0600,2
      13.0,2,   28.4959,2,   35.2526,2,     199.8,2,        50,    0.0584,2
      14.0,2,   28.4966,2,   35.2528,2,     199.4,2,        56,    0.0584,2
      15.0,2,   28.4974,2,   35.2527,2,     199.4,2,        37,    0.0584,2
      16.0,2,   28.4969,2,   35.2529,2,     199.2,2,        33,    0.0584,2
      17.0,2,   28.4968,2,   35.2529,2,     198.7,2,        26,    0.0580,2
      18.0,2,   28.4966,2,   35.2535,2,     199.1,2,        29,    0.0596,2
      19.0,2,   28.4971,2,   35.2533,2,     199.6,2,        56,    0.0584,2
      20.0,2,   28.4974,2,   35.2531,2,     200.1,2,        72,    0.0576,2
      21.0,2,   28.4964,2,   35.2539,2,     199.9,2,        46,    0.0580,2
      22.0,2,   28.4966,2,   35.2539,2,     199.4,2,        33,    0.0580,2
      23.0,2,   28.4964,2,   35.2539,2,     199.6,2,        39,    0.0588,2
      24.0,2,   28.4968,2,   35.2537,2,     200.0,2,        46, -999.0000,9
      25.0,2,   28.4960,2,   35.2545,2,     200.1,2,        35,    0.0592,2
      26.0,2,   28.4955,2,   35.2550,2,     199.8,2,        51,    0.0588,2
      27.0,2,   28.4943,2,   35.2560,2,     199.9,2,        34,    0.0584,2
      28.0,2,   28.4947,2,   35.2560,2,     200.2,2,        30,    0.0584,2
      29.0,2,   28.4950,2,   35.2560,2,     200.2,2,        29,    0.0584,2
      30.0,2,   28.4938,2,   35.2573,2,     199.8,2,        41,    0.0584,2
