CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0241_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10241.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 24
CASTNO = 1
DATE = 20150417
TIME = 2317
LATITUDE = -5.4
LONGITUDE = -151.0012
DEPTH =  5212
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.7464,3,   35.3407,3,     197.6,3,        33,    0.0576,2
       4.0,2,   28.7508,3,   35.3399,3,     197.7,3,        51,    0.0584,2
       5.0,2,   28.7519,2,   35.3399,2,     197.9,2,        44,    0.0576,2
       6.0,2,   28.7515,2,   35.3396,2,     197.0,2,        40,    0.0580,2
       7.0,2,   28.7543,2,   35.3394,2,     198.0,2,        54,    0.0580,2
       8.0,2,   28.7401,2,   35.3399,2,     197.9,2,        51,    0.0592,2
       9.0,2,   28.7240,2,   35.3397,2,     198.0,2,        35,    0.0592,2
      10.0,2,   28.7113,2,   35.3396,2,     198.1,2,        37,    0.0588,2
      11.0,2,   28.7132,2,   35.3394,2,     197.8,2,        59,    0.0592,2
      12.0,2,   28.7028,2,   35.3393,2,     198.0,2,        44,    0.0605,2
      13.0,2,   28.6924,2,   35.3393,2,     198.2,2,        37,    0.0609,2
      14.0,2,   28.6903,2,   35.3394,2,     198.2,2,        30,    0.0605,2
      15.0,2,   28.6882,2,   35.3395,2,     198.3,2,        38,    0.0617,2
      16.0,2,   28.6861,2,   35.3396,2,     198.3,2,        46,    0.0605,2
      17.0,2,   28.6882,2,   35.3398,2,     198.3,2,        48,    0.0617,2
      18.0,2,   28.6858,2,   35.3398,2,     198.2,2,        39,    0.0609,2
      19.0,2,   28.6833,2,   35.3400,2,     198.2,2,        43,    0.0629,2
      20.0,2,   28.6809,2,   35.3400,2,     198.1,2,        39,    0.0641,2
      21.0,2,   28.6762,2,   35.3400,2,     198.0,2,        31,    0.0629,2
      22.0,2,   28.6715,2,   35.3400,2,     198.0,2,        33,    0.0633,2
      23.0,2,   28.6668,2,   35.3400,2,     198.0,2,        47,    0.0629,2
      24.0,2,   28.6479,2,   35.3402,2,     198.0,2,        51,    0.0645,2
      25.0,2,   28.6372,2,   35.3394,2,     198.0,2,        37,    0.0645,2
      26.0,2,   28.5981,2,   35.3397,2,     198.9,2,        29,    0.0674,2
      27.0,2,   28.5977,2,   35.3411,2,     199.3,2,        31,    0.0661,2
      28.0,2,   28.5983,2,   35.3420,2,     199.0,2,        35,    0.0661,2
      29.0,2,   28.6004,2,   35.3427,2,     198.6,2,        56,    0.0653,2
      30.0,2,   28.5997,2,   35.3450,2,     198.0,2,        44,    0.0657,2
