CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0071_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10071.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 7
CASTNO = 1
DATE = 20150412
TIME = 2226
LATITUDE = -13.5007
LONGITUDE = -150.9983
DEPTH =  4642
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   29.2910,3,   35.4013,3,     192.2,3,        51,    0.0386,2
       4.0,2,   29.2960,3,   35.4013,3,     192.7,3,        56,    0.0386,2
       5.0,2,   29.2798,2,   35.4007,2,     192.8,2,        56,    0.0386,2
       6.0,2,   29.2763,2,   35.4005,2,     192.7,2,        45,    0.0394,2
       7.0,2,   29.2763,2,   35.4006,2,     192.8,2,        58,    0.0390,2
       8.0,2,   29.2746,2,   35.4006,2,     192.4,2,        46,    0.0390,2
       9.0,2,   29.2750,2,   35.4007,2,     192.3,2,        61,    0.0394,2
      10.0,2,   29.2748,2,   35.4006,2,     193.1,2,        43,    0.0386,2
      11.0,2,   29.2758,2,   35.4008,2,     193.1,2,        34,    0.0402,2
      12.0,2,   29.2754,2,   35.4009,2,     193.0,2,        46,    0.0394,2
      13.0,2,   29.2734,2,   35.4008,2,     192.6,2,        29,    0.0390,2
      14.0,2,   29.2731,2,   35.4008,2,     192.7,2,        28,    0.0398,2
      15.0,2,   29.2729,2,   35.4008,2,     192.3,2,        41,    0.0394,2
      16.0,2,   29.2723,2,   35.4008,2,     192.6,2,        64,    0.0398,2
      17.0,2,   29.2675,2,   35.4015,2,     192.6,2,        37,    0.0398,2
      18.0,2,   29.2641,2,   35.4018,2,     192.5,2,        28,    0.0402,2
      19.0,2,   29.2636,2,   35.4023,2,     192.4,2,        26,    0.0414,2
      20.0,2,   29.2638,2,   35.4023,2,     192.9,2,        32,    0.0406,2
      21.0,2,   29.2637,2,   35.4024,2,     192.9,2,        66,    0.0406,2
      22.0,2,   29.2641,2,   35.4025,2,     192.7,2,        67,    0.0406,2
      23.0,2,   29.2645,2,   35.4031,2,     192.7,2,        48,    0.0406,2
      24.0,2,   29.2641,2,   35.4031,2,     192.5,2,        35,    0.0406,2
      25.0,2,   29.2641,2,   35.4035,2,     192.6,2,        44,    0.0406,2
      26.0,2,   29.2643,2,   35.4039,2,     192.3,2,        48,    0.0406,2
      27.0,2,   29.2647,2,   35.4039,2,     192.5,2,        63,    0.0406,2
      28.0,2,   29.2649,2,   35.4049,2,     192.4,2,        41,    0.0406,2
      29.0,2,   29.2653,2,   35.4058,2,     192.6,2,        32,    0.0406,2
      30.0,2,   29.2653,2,   35.4062,2,     192.7,2,        45,    0.0406,2
      31.0,2,   29.2656,2,   35.4063,2,     192.6,2,        33,    0.0406,2
      32.0,2,   29.2652,2,   35.4068,2,     192.1,2,        24,    0.0414,2
      33.0,2,   29.2638,2,   35.4071,2,     192.4,2,        25,    0.0406,2
      34.0,2,   29.2612,2,   35.4076,2,     192.3,2,        35,    0.0410,2
      35.0,2,   29.2598,2,   35.4084,2,     192.8,2,        48,    0.0406,2
      36.0,2,   29.2551,2,   35.4105,2,     192.9,2,        32,    0.0414,2
      37.0,2,   29.2531,2,   35.4114,2,     192.7,2,        33,    0.0418,2
      38.0,2,   29.2507,2,   35.4123,2,     192.9,2,        50,    0.0418,2
      39.0,2,   29.2494,2,   35.4131,2,     192.8,2,        50,    0.0418,2
      40.0,2,   29.2495,2,   35.4136,2,     192.7,2,        51,    0.0430,2
      41.0,2,   29.2499,2,   35.4146,2,     192.6,2,        52,    0.0422,2
      42.0,2,   29.2494,2,   35.4176,2,     193.0,2,        42,    0.0422,2
      43.0,2,   29.2473,2,   35.4214,2,     193.1,2,        62,    0.0422,2
      44.0,2,   29.2459,2,   35.4268,2,     193.0,2,        42,    0.0422,2
      45.0,2,   29.2422,2,   35.4432,2,     192.7,2,        37,    0.0434,2
      46.0,2,   29.2415,2,   35.4471,2,     193.3,2,        59,    0.0438,2
      47.0,2,   29.2404,2,   35.4514,2,     193.7,2,        31,    0.0442,2
      48.0,2,   29.2383,2,   35.4683,2,     193.6,2,        30,    0.0451,2
      49.0,2,   29.2358,2,   35.4886,2,     193.7,2,        31,    0.0451,2
      50.0,2,   29.2332,2,   35.5091,2,     193.8,2,        51,    0.0459,2
      51.0,2,   29.2307,2,   35.5295,2,     193.9,2,        32,    0.0459,2
      52.0,2,   29.2271,2,   35.5455,2,     194.2,2,        41,    0.0455,2
      53.0,2,   29.2170,2,   35.5837,2,     194.9,2,        55,    0.0451,2
      54.0,2,   29.1979,2,   35.6311,2,     195.2,2,        44,    0.0451,2
      55.0,2,   29.1926,2,   35.6380,2,     195.5,2,        44,    0.0451,2
      56.0,2,   29.1887,2,   35.6428,2,     195.5,2,        45,    0.0446,2
      57.0,2,   29.1866,2,   35.6460,2,     195.1,2,        39,    0.0446,2
      58.0,2,   29.1840,2,   35.6491,2,     195.4,2,        45,    0.0446,2
      59.0,2,   29.1808,2,   35.6529,2,     195.7,2,        37,    0.0446,2
      60.0,2,   29.1779,2,   35.6563,2,     196.0,2,        24,    0.0446,2
      61.0,2,   29.1717,2,   35.6623,2,     196.2,2,        22,    0.0438,2
      62.0,2,   29.1632,2,   35.6701,2,     196.0,2,        24,    0.0438,2
      63.0,2,   29.1116,2,   35.7159,2,     196.4,2,        28,    0.0442,2
      64.0,2,   29.0935,2,   35.7359,2,     196.5,2,        35,    0.0446,2
      65.0,2,   29.0888,2,   35.7436,2,     197.0,2,        43,    0.0451,2
      66.0,2,   29.0893,2,   35.7441,2,     197.1,2,        41,    0.0446,2
