CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0481_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10481.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 48
CASTNO = 1
DATE = 20150424
TIME = 0213
LATITUDE = -0.41033
LONGITUDE = -151.0008
DEPTH =  4412
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.4535,2,   35.2290,2,     197.5,2,        24, -999.0000,9
       4.0,2,   28.4407,2,   35.2290,2,     197.9,2,        38, -999.0000,9
       5.0,2,   28.4112,2,   35.2285,2,     197.8,2,        48, -999.0000,9
       6.0,2,   28.3932,2,   35.2287,2,     198.0,2,        43, -999.0000,9
       7.0,2,   28.3882,2,   35.2297,2,     197.5,2,        45, -999.0000,9
       8.0,2,   28.3830,2,   35.2306,2,     197.6,2,        37, -999.0000,9
       9.0,2,   28.3834,2,   35.2306,2,     197.5,2,        64, -999.0000,9
      10.0,2,   28.3803,2,   35.2316,2,     197.7,2,        36, -999.0000,9
      11.0,2,   28.3811,2,   35.2314,2,     197.9,2,        28, -999.0000,9
      12.0,2,   28.3790,2,   35.2318,2,     197.7,2,        37, -999.0000,9
      13.0,2,   28.3777,2,   35.2325,2,     197.5,2,        41, -999.0000,9
      14.0,2,   28.3761,2,   35.2329,2,     197.7,2,        30, -999.0000,9
      15.0,2,   28.3764,2,   35.2329,2,     197.5,2,        38, -999.0000,9
      16.0,2,   28.3730,2,   35.2337,2,     196.7,2,        44, -999.0000,9
      17.0,2,   28.3716,2,   35.2340,2,     196.8,2,        38, -999.0000,9
      18.0,2,   28.3724,2,   35.2338,2,     196.4,2,        36, -999.0000,9
      19.0,2,   28.3701,2,   35.2346,2,     197.1,2,        36, -999.0000,9
      20.0,2,   28.3699,2,   35.2347,2,     197.0,2,        24, -999.0000,9
      21.0,2,   28.3674,2,   35.2353,2,     196.6,2,        23, -999.0000,9
      22.0,2,   28.3628,2,   35.2363,2,     196.4,2,        36, -999.0000,9
      23.0,2,   28.3607,2,   35.2371,2,     197.0,2,        35, -999.0000,9
      24.0,2,   28.3605,2,   35.2372,2,     197.1,2,        33, -999.0000,9
      25.0,2,   28.3545,2,   35.2385,2,     196.1,2,        62, -999.0000,9
      26.0,2,   28.3509,2,   35.2393,2,     197.2,2,        30, -999.0000,9
      27.0,2,   28.3477,2,   35.2402,2,     196.9,2,        35, -999.0000,9
      28.0,2,   28.3452,2,   35.2409,2,     196.7,2,        60, -999.0000,9
      29.0,2,   28.3406,2,   35.2425,2,     196.5,2,        38, -999.0000,9
      30.0,2,   28.3356,2,   35.2440,2,     196.5,2,        36, -999.0000,9
