CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0141_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10141.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 14
CASTNO = 1
DATE = 20150415
TIME = 0136
LATITUDE = -10.0002
LONGITUDE = -151.0003
DEPTH =  4698
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   29.2480,2,   35.7638,2,     192.2,2,        21,    0.0406,2
       4.0,2,   29.2480,2,   35.7642,2,     193.6,2,        45,    0.0402,2
       5.0,2,   29.2482,2,   35.7641,2,     192.7,2,        35,    0.0402,2
       6.0,2,   29.2483,2,   35.7641,2,     193.6,2,        39,    0.0398,2
       7.0,2,   29.2492,2,   35.7642,2,     193.7,2,        42,    0.0398,2
       8.0,2,   29.2514,2,   35.7642,2,     193.2,2,        41,    0.0398,2
       9.0,2,   29.2450,2,   35.7639,2,     192.8,2,        56,    0.0402,2
      10.0,2,   29.2341,2,   35.7634,2,     193.0,2,        41,    0.0398,2
      11.0,2,   29.2270,2,   35.7634,2,     193.0,2,        26,    0.0406,2
      12.0,2,   29.2196,2,   35.7632,2,     192.9,2,        23,    0.0406,2
      13.0,2,   29.2146,2,   35.7631,2,     192.8,2,        35,    0.0406,2
      14.0,2,   29.2070,2,   35.7626,2,     193.1,2,        31,    0.0414,2
      15.0,2,   29.1764,2,   35.7625,2,     193.2,2,        26,    0.0418,2
      16.0,2,   29.1653,2,   35.7621,2,     193.0,2,        22,    0.0422,2
      17.0,2,   29.1265,2,   35.7619,2,     192.3,2,        27,    0.0430,2
      18.0,2,   29.1155,2,   35.7615,2,     192.9,2,        51,    0.0451,2
      19.0,2,   29.1140,2,   35.7615,2,     193.4,2,        68,    0.0451,2
      20.0,2,   29.1122,2,   35.7615,2,     193.2,2,        62,    0.0438,2
      21.0,2,   29.1113,2,   35.7616,2,     193.6,2,        45,    0.0442,2
      22.0,2,   29.1079,2,   35.7617,2,     193.3,2,        37,    0.0446,2
      23.0,2,   29.1066,2,   35.7618,2,     193.2,2,        33,    0.0446,2
      24.0,2,   29.1053,2,   35.7620,2,     192.9,2,        39,    0.0442,2
      25.0,2,   29.1042,2,   35.7619,2,     193.5,2,        40,    0.0442,2
      26.0,2,   29.1026,2,   35.7619,2,     192.8,2,        46,    0.0451,2
      27.0,2,   29.1007,2,   35.7619,2,     193.3,2,        37,    0.0446,2
      28.0,2,   29.1001,2,   35.7619,2,     193.2,2,        45,    0.0446,2
      29.0,2,   29.0996,2,   35.7620,2,     193.4,2,        38,    0.0446,2
      30.0,2,   29.0989,2,   35.7622,2,     193.0,2,        23,    0.0451,2
      31.0,2,   29.0986,2,   35.7625,2,     193.2,2,        28,    0.0459,2
      32.0,2,   29.0993,2,   35.7624,2,     193.2,2,        51,    0.0475,2
      33.0,2,   29.0992,2,   35.7626,2,     193.2,2,        31,    0.0451,2
      34.0,2,   29.0986,2,   35.7628,2,     193.2,2,        27,    0.0451,2
      35.0,2,   29.0981,2,   35.7627,2,     193.9,2,        40,    0.0455,2
      36.0,2,   29.0972,2,   35.7624,2,     193.5,2,        69,    0.0471,2
      37.0,2,   29.0969,2,   35.7623,2,     193.3,2,        51,    0.0459,2
      38.0,2,   29.0967,2,   35.7621,2,     193.3,2,        37,    0.0455,2
      39.0,2,   29.0968,2,   35.7624,2,     193.3,2,        40,    0.0475,2
      40.0,2,   29.0970,2,   35.7623,2,     193.1,2,        57,    0.0463,2
      41.0,2,   29.0969,2,   35.7631,2,     193.7,2,        45,    0.0451,2
      42.0,2,   29.0970,2,   35.7634,2,     193.7,2,        39,    0.0451,2
      43.0,2,   29.0968,2,   35.7634,2,     193.4,2,        57,    0.0459,2
      44.0,2,   29.0968,2,   35.7635,2,     193.4,2,        46,    0.0455,2
      45.0,2,   29.0965,2,   35.7636,2,     193.3,2,        43,    0.0455,2
      46.0,2,   29.0961,2,   35.7637,2,     193.3,2,        48,    0.0459,2
      47.0,2,   29.0962,2,   35.7637,2,     193.3,2,        51,    0.0459,2
