CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0281_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10281.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 28
CASTNO = 1
DATE = 20150419
TIME = 0103
LATITUDE = -4.1997
LONGITUDE = -151.001
DEPTH =  4030
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.7995,3,   35.2152,3,     198.6,3,        12,    0.0584,2
       4.0,2,   28.8309,3,   35.2171,3,     198.0,3,        56,    0.0580,2
       5.0,2,   28.7994,3,   35.2152,3,     198.0,3,        42,    0.0584,2
       6.0,2,   28.8686,3,   35.2185,3,     198.0,3,        45,    0.0584,2
       7.0,2,   28.8427,2,   35.2174,2,     197.3,2,        67,    0.0580,2
       8.0,2,   28.8380,2,   35.2165,2,     197.3,2,        62,    0.0580,2
       9.0,2,   28.7532,2,   35.2162,2,     198.2,2,        39,    0.0576,2
      10.0,2,   28.7420,2,   35.2125,2,     198.8,2,        36,    0.0576,2
      11.0,2,   28.7562,2,   35.2142,2,     198.6,2,        50,    0.0592,2
      12.0,2,   28.7703,2,   35.2161,2,     198.3,2,        45,    0.0596,2
      13.0,2,   28.6843,2,   35.2129,2,     198.8,2,        31,    0.0617,2
      14.0,2,   28.6191,2,   35.2131,2,     198.8,2,        29,    0.0629,2
      15.0,2,   28.6200,2,   35.2148,2,     198.6,2,        37,    0.0629,2
      16.0,2,   28.6036,2,   35.2206,2,     198.7,2,        40,    0.0641,2
      17.0,2,   28.5881,2,   35.2253,2,     198.9,2,        29,    0.0653,2
      18.0,2,   28.5740,2,   35.2277,2,     199.7,2,        43,    0.0657,2
      19.0,2,   28.5586,2,   35.2309,2,     199.7,2,        55,    0.0666,2
      20.0,2,   28.5456,2,   35.2341,2,     199.1,2,        40,    0.0678,2
      21.0,2,   28.5335,2,   35.2388,2,     199.2,2,        43,    0.0690,2
      22.0,2,   28.5195,2,   35.2450,2,     199.3,2,        40,    0.0686,2
      23.0,2,   28.5109,2,   35.2529,2,     199.4,2,        39,    0.0702,2
      24.0,2,   28.4994,2,   35.2636,2,     199.4,2,        68,    0.0702,2
      25.0,2,   28.4981,2,   35.2777,2,     200.0,2,        52,    0.0706,2
      26.0,2,   28.4971,2,   35.2825,2,     200.2,2,        50,    0.0714,2
      27.0,2,   28.4952,2,   35.2848,2,     199.9,2,        50,    0.0710,2
      28.0,2,   28.4908,2,   35.2862,2,     199.3,2,        45,    0.0702,2
      29.0,2,   28.4866,2,   35.2866,2,     199.7,2,        41,    0.0702,2
      30.0,2,   28.4826,2,   35.2888,2,     199.8,2,        29,    0.0702,2
