CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0311_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10311.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 31
CASTNO = 1
DATE = 20150419
TIME = 1808
LATITUDE = -3.2992
LONGITUDE = -150.9998
DEPTH =  4743
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       2.0,2,   28.5056,2,   35.2491,2,     199.2,2,         9,    0.0596,2
       3.0,2,   28.5050,2,   35.2488,2,     199.0,2,        46,    0.0596,2
       4.0,2,   28.5032,2,   35.2479,2,     199.2,2,        37,    0.0600,2
       5.0,2,   28.5044,2,   35.2481,2,     199.2,2,        41,    0.0600,2
       6.0,2,   28.5045,2,   35.2479,2,     199.3,2,        57,    0.0596,2
       7.0,2,   28.5050,2,   35.2478,2,     199.4,2,        51,    0.0600,2
       8.0,2,   28.5052,2,   35.2478,2,     198.9,2,        42,    0.0600,2
       9.0,2,   28.5055,2,   35.2473,2,     198.6,2,        49,    0.0596,2
      10.0,2,   28.5059,2,   35.2477,2,     198.2,2,        31,    0.0605,2
      11.0,2,   28.5071,2,   35.2481,2,     198.5,2,        35,    0.0605,2
      12.0,2,   28.5082,2,   35.2485,2,     198.7,2,        58,    0.0596,2
      13.0,2,   28.5093,2,   35.2490,2,     198.9,2,        53,    0.0613,2
      14.0,2,   28.5102,2,   35.2493,2,     199.1,2,        37, -999.0000,9
      15.0,2,   28.5112,2,   35.2498,2,     199.2,2,        35,    0.0609,2
      16.0,2,   28.5111,2,   35.2498,2,     199.2,2,        25,    0.0605,2
      17.0,2,   28.5108,2,   35.2498,2,     199.1,2,        27,    0.0605,2
      18.0,2,   28.5103,2,   35.2498,2,     199.2,2,        44,    0.0605,2
      19.0,2,   28.5098,2,   35.2499,2,     199.4,2,        51,    0.0613,2
      20.0,2,   28.5095,2,   35.2500,2,     199.4,2,        40,    0.0609,2
      21.0,2,   28.5090,2,   35.2503,2,     199.4,2,        31,    0.0596,2
      22.0,2,   28.5081,2,   35.2507,2,     199.5,2,        40,    0.0605,2
      23.0,2,   28.5075,2,   35.2508,2,     199.4,2,        42,    0.0600,2
      24.0,2,   28.5061,2,   35.2511,2,     199.3,2,        34,    0.0596,2
      25.0,2,   28.5042,2,   35.2515,2,     199.4,2,        32,    0.0596,2
      26.0,2,   28.5023,2,   35.2519,2,     199.5,2,        48,    0.0596,2
      27.0,2,   28.4995,2,   35.2525,2,     199.5,2,        47, -999.0000,9
      28.0,2,   28.4968,2,   35.2531,2,     199.5,2,        33,    0.0613,2
      29.0,2,   28.4949,2,   35.2534,2,     199.5,2,        43,    0.0596,2
      30.0,2,   28.4916,2,   35.2541,2,     199.5,2,        37,    0.0605,2
      31.0,2,   28.4875,2,   35.2549,2,     199.6,2,        28, -999.0000,9
      32.0,2,   28.4833,2,   35.2559,2,     199.6,2,        34,    0.0609,2
      33.0,2,   28.4767,2,   35.2573,2,     199.8,2,        47,    0.0600,2
      34.0,2,   28.4680,2,   35.2590,2,     199.9,2,        34,    0.0600,2
      35.0,2,   28.4489,2,   35.2626,2,     200.3,2,        39,    0.0605,2
      36.0,2,   28.4259,2,   35.2668,2,     200.3,2,        42,    0.0617,2
      37.0,2,   28.4002,2,   35.2716,2,     199.8,2,        44,    0.0653,2
      38.0,2,   28.3852,2,   35.2746,2,     200.1,2,        40,    0.0625,2
      39.0,2,   28.3748,2,   35.2744,2,     200.2,2,        35,    0.0613,2
      40.0,2,   28.3684,2,   35.2743,2,     200.0,2,        25,    0.0600,2
      41.0,2,   28.3497,2,   35.2724,2,     200.2,2,        23,    0.0613,2
      42.0,2,   28.3369,2,   35.2710,2,     200.1,2,        28,    0.0605,2
      43.0,2,   28.3380,2,   35.2710,2,     199.9,2,        52,    0.0617,2
      44.0,2,   28.3301,2,   35.2702,2,     199.9,2,        34,    0.0637,2
      45.0,2,   28.3237,2,   35.2697,2,     200.1,2,        29,    0.0621,2
      46.0,2,   28.3193,2,   35.2689,2,     199.8,2,        29,    0.0621,2
      47.0,2,   28.3148,2,   35.2681,2,     200.0,2,        37,    0.0621,2
      48.0,2,   28.3112,2,   35.2673,2,     200.1,2,        43,    0.0625,2
      49.0,2,   28.3105,2,   35.2672,2,     200.2,2,        30,    0.0617,2
      50.0,2,   28.3046,2,   35.2658,2,     200.5,2,        39,    0.0617,2
      51.0,2,   28.2999,2,   35.2648,2,     200.2,2,        36,    0.0621,2
      52.0,2,   28.2924,2,   35.2631,2,     200.3,2,        36,    0.0625,2
      53.0,2,   28.2849,2,   35.2612,2,     200.0,2,        32,    0.0625,2
      54.0,2,   28.2832,2,   35.2608,2,     199.8,2,        41,    0.0621,2
      55.0,2,   28.2828,2,   35.2606,2,     199.7,2,        38,    0.0625,2
      56.0,2,   28.2763,2,   35.2589,2,     199.8,2,        27,    0.0637,2
      57.0,2,   28.2672,2,   35.2571,2,     200.3,2,        26,    0.0625,2
      58.0,2,   28.2603,2,   35.2552,2,     200.1,2,        29,    0.0629,2
      59.0,2,   28.2561,2,   35.2545,2,     199.9,2,        28,    0.0633,2
      60.0,2,   28.2531,2,   35.2536,2,     199.9,2,        33,    0.0633,2
      61.0,2,   28.2478,2,   35.2525,2,     200.1,2,        41,    0.0621,2
      62.0,2,   28.2419,2,   35.2511,2,     200.4,2,        31,    0.0637,2
      63.0,2,   28.2314,2,   35.2486,2,     199.8,2,        23,    0.0641,2
