CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0451_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10451.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 45
CASTNO = 1
DATE = 20150423
TIME = 1047
LATITUDE = -0.90017
LONGITUDE = -150.9997
DEPTH =  4660
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.5625,3,   35.2855,3,     196.8,3,        13, -999.0000,9
       4.0,2,   28.5621,3,   35.2855,3,     197.3,3,        48, -999.0000,9
       5.0,2,   28.5621,2,   35.2856,2,     197.3,2,        40, -999.0000,9
       6.0,2,   28.5617,2,   35.2857,2,     197.2,2,        35, -999.0000,9
       7.0,2,   28.5631,2,   35.2857,2,     197.4,2,        45, -999.0000,9
       8.0,2,   28.5632,2,   35.2856,2,     197.6,2,        26, -999.0000,9
       9.0,2,   28.5628,2,   35.2855,2,     197.4,2,        28, -999.0000,9
      10.0,2,   28.5621,2,   35.2856,2,     197.9,2,        47, -999.0000,9
      11.0,2,   28.5625,2,   35.2857,2,     197.7,2,        49, -999.0000,9
      12.0,2,   28.5629,2,   35.2857,2,     197.5,2,        52, -999.0000,9
      13.0,2,   28.5633,2,   35.2857,2,     197.3,2,        52, -999.0000,9
      14.0,2,   28.5634,2,   35.2857,2,     197.3,2,        42, -999.0000,9
      15.0,2,   28.5632,2,   35.2857,2,     197.4,2,        32, -999.0000,9
      16.0,2,   28.5626,2,   35.2856,2,     197.5,2,        38, -999.0000,9
      17.0,2,   28.5614,2,   35.2857,2,     197.4,2,        42, -999.0000,9
      18.0,2,   28.5592,2,   35.2857,2,     197.6,2,        36, -999.0000,9
      19.0,2,   28.5566,2,   35.2857,2,     198.0,2,        44, -999.0000,9
      20.0,2,   28.5552,2,   35.2858,2,     198.0,2,        68, -999.0000,9
      21.0,2,   28.5538,2,   35.2859,2,     197.9,2,        62, -999.0000,9
      22.0,2,   28.5525,2,   35.2860,2,     197.9,2,        41, -999.0000,9
      23.0,2,   28.5503,2,   35.2862,2,     197.8,2,        41, -999.0000,9
      24.0,2,   28.5492,2,   35.2862,2,     197.8,2,        51, -999.0000,9
      25.0,2,   28.5470,2,   35.2864,2,     197.8,2,        66, -999.0000,9
      26.0,2,   28.5445,2,   35.2864,2,     197.7,2,        38, -999.0000,9
      27.0,2,   28.5427,2,   35.2866,2,     197.8,2,        43, -999.0000,9
      28.0,2,   28.5398,2,   35.2867,2,     197.9,2,        34, -999.0000,9
      29.0,2,   28.5396,2,   35.2868,2,     197.8,2,        25, -999.0000,9
      30.0,2,   28.5411,2,   35.2869,2,     198.1,2,        23, -999.0000,9
      31.0,2,   28.5389,2,   35.2869,2,     198.4,2,        34, -999.0000,9
      32.0,2,   28.5395,2,   35.2868,2,     198.0,2,        49, -999.0000,9
      33.0,2,   28.5167,2,   35.2874,2,     198.1,2,        39, -999.0000,9
      34.0,2,   28.5010,2,   35.2889,2,     197.6,2,        32, -999.0000,9
      35.0,2,   28.4939,2,   35.2898,2,     198.4,2,        35, -999.0000,9
      36.0,2,   28.4941,2,   35.2898,2,     198.4,2,        53, -999.0000,9
      37.0,2,   28.4895,2,   35.2902,2,     198.4,2,        46, -999.0000,9
