CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0041_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10041.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 4
CASTNO = 1
DATE = 20150412
TIME = 0203
LATITUDE = -15.001
LONGITUDE = -150.3995
DEPTH =  4461
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   29.2117,2,   35.7651,2,     192.2,2,        21,    0.0511,2
       4.0,2,   29.2176,2,   35.7652,2,     192.4,2,        48,    0.0503,2
       5.0,2,   29.2302,2,   35.7653,2,     192.7,2,        52,    0.0499,2
       6.0,2,   29.2293,2,   35.7657,2,     193.0,2,        56,    0.0503,2
       7.0,2,   29.2304,2,   35.7658,2,     192.6,2,        54,    0.0503,2
       8.0,2,   29.2292,2,   35.7655,2,     192.5,2,        48,    0.0503,2
       9.0,2,   29.2136,2,   35.7652,2,     192.4,2,        34,    0.0503,2
      10.0,2,   29.2224,2,   35.7655,2,     192.6,2,        34,    0.0515,2
      11.0,2,   29.1927,2,   35.7646,2,     192.4,2,        45,    0.0515,2
      12.0,2,   29.1695,2,   35.7635,2,     192.5,2,        42,    0.0511,2
      13.0,2,   29.1572,2,   35.7634,2,     192.9,2,        28,    0.0507,2
      14.0,2,   29.1238,2,   35.7627,2,     192.8,2,        30,    0.0511,2
      15.0,2,   29.1204,2,   35.7625,2,     193.3,2,        49,    0.0527,2
      16.0,2,   29.1257,2,   35.7627,2,     192.6,2,        45,    0.0523,2
      17.0,2,   29.1188,2,   35.7628,2,     192.7,2,        36,    0.0527,2
      18.0,2,   29.1171,2,   35.7625,2,     193.0,2,        37,    0.0523,2
      19.0,2,   29.1158,2,   35.7625,2,     192.5,2,        50,    0.0527,2
      20.0,2,   29.1134,2,   35.7623,2,     193.2,2,        48,    0.0527,2
      21.0,2,   29.1118,2,   35.7618,2,     192.9,2,        46,    0.0532,2
      22.0,2,   29.1086,2,   35.7614,2,     193.0,2,        67,    0.0527,2
      23.0,2,   29.1068,2,   35.7614,2,     192.9,2,        48,    0.0536,2
      24.0,2,   29.1056,2,   35.7616,2,     192.7,2,        39,    0.0536,2
      25.0,2,   29.1091,2,   35.7636,2,     192.8,2,        36,    0.0536,2
      26.0,2,   29.1091,2,   35.7636,2,     192.7,2,        43,    0.0544,2
      27.0,2,   29.1087,2,   35.7635,2,     192.6,2,        47,    0.0540,2
      28.0,2,   29.1082,2,   35.7636,2,     192.9,2,        37,    0.0540,2
      29.0,2,   29.1075,2,   35.7642,2,     192.8,2,        37,    0.0544,2
      30.0,2,   29.1073,2,   35.7646,2,     192.5,2,        57,    0.0536,2
