CTD,20170918CCHSIOSEE
# SHIP: R/V Ron Brown
# DATES: 20150410 to 20150513
# Region:  NE Pacific, Leg 1 of P16N
# Chief Scientist: Jessica Cross & Samantha Siedlecki
# CTDO: Who - G.Johnson:NOAA, Molly Baringer:NOAA; Status - final
# Transmissometer (CTDBEAMCP): Who - W.Gardner, TAMU; Status - final
#        Notes: beam attenuation units, 1/m
#        Instrument: Wetlabs C-Star Transmissometer, 650 nm 0.25m pathlength, SN:1636
#        Data Notes: With W.Gardner's permission, for a few profiles,
#                    removed up to the first two and/or the last samples of the
#                    submitted CTDBEAMCP profile to match the pressures
#                    of the existing CTD file. 
# Fluorometer : Who - N.Nelson; Status - no data 
#        Notes: Data removed from file because instrument broken
# References:
#        Cruise report available at http://cchdo.ucsd.edu/cruise/33RO20150410
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# Parameters removed from Exchange file: XMISS,FLUOR
# Parameters merged into Exchange file: CTDBEAMCP,CTDBEAMCP_FLAG_W
# CTD,20160323CCHSIOSEE - Previous Time Stamp 
#     LATITUDE_UNITS = degrees_North
#     LONGITUDE_UNITS = degrees_East
#     DATE_UNITS: YYYYMMDD
#     TIME_UNITS = HHMM
#     SECT_ID:  changed value from P16N to P16N/1,  for Leg 1
#     Originator file name = p16n_0231_ct1.csv
#     Originator Time Stamp and Comments
#        CTD,20160208PMELNOAAKEM
#        #CODE:  ctd_to_csv.m KEM 2/08/16
#        #SUMFILE_NAME:  p16n_kem.sum 2/08/16
#        #CTDFILE_NAME:  rh10231.ctd
#        #DEPTH_TYPE:  CORR
#        #EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20150410
SECT_ID = P16N/1
STNNBR = 23
CASTNO = 1
DATE = 20150417
TIME = 1704
LATITUDE = -5.7
LONGITUDE = -151.001
DEPTH =  4997
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDBEAMCP,CTDBEAMCP_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,/METER,
       3.0,2,   28.6252,2,   35.3632,2,     197.0,2,        21,    0.0552,2
       4.0,2,   28.6260,2,   35.3631,2,     196.6,2,        24,    0.0548,2
       5.0,2,   28.6265,2,   35.3632,2,     196.6,2,        48,    0.0568,2
       6.0,2,   28.6270,2,   35.3634,2,     196.5,2,        59,    0.0560,2
       7.0,2,   28.6277,2,   35.3635,2,     196.7,2,        34,    0.0540,2
       8.0,2,   28.6320,2,   35.3651,2,     196.6,2,        41,    0.0544,2
       9.0,2,   28.6355,2,   35.3659,2,     196.6,2,        40,    0.0544,2
      10.0,2,   28.6355,2,   35.3658,2,     196.5,2,        48,    0.0544,2
      11.0,2,   28.6360,2,   35.3658,2,     197.1,2,        37,    0.0552,2
      12.0,2,   28.6372,2,   35.3665,2,     197.9,2,        36,    0.0540,2
      13.0,2,   28.6375,2,   35.3664,2,     197.0,2,        55,    0.0544,2
      14.0,2,   28.6343,2,   35.3656,2,     197.1,2,        54,    0.0544,2
      15.0,2,   28.6310,2,   35.3645,2,     197.2,2,        42,    0.0544,2
      16.0,2,   28.6323,2,   35.3647,2,     197.4,2,        54,    0.0544,2
      17.0,2,   28.6337,2,   35.3651,2,     197.2,2,        52,    0.0544,2
      18.0,2,   28.6325,2,   35.3645,2,     197.1,2,        35,    0.0552,2
      19.0,2,   28.6327,2,   35.3648,2,     197.2,2,        29,    0.0540,2
      20.0,2,   28.6349,2,   35.3652,2,     197.6,2,        36,    0.0544,2
      21.0,2,   28.6406,2,   35.3681,2,     197.1,2,        41,    0.0552,2
      22.0,2,   28.6630,2,   35.3795,2,     197.7,2,        42,    0.0540,2
      23.0,2,   28.6655,2,   35.3823,2,     197.5,2,        33,    0.0548,2
      24.0,2,   28.6712,2,   35.3888,2,     197.4,2,        41,    0.0544,2
      25.0,2,   28.6894,2,   35.4072,2,     197.0,2,        50,    0.0548,2
      26.0,2,   28.6932,2,   35.4112,2,     196.8,2,        56,    0.0544,2
      27.0,2,   28.6978,2,   35.4189,2,     197.7,2,        44,    0.0560,2
      28.0,2,   28.7063,2,   35.4324,2,     197.4,2,        39,    0.0548,2
      29.0,2,   28.7127,2,   35.4450,2,     197.5,2,        51,    0.0548,2
      30.0,2,   28.7140,2,   35.4558,2,     197.5,2,        33,    0.0544,2
      31.0,2,   28.7097,2,   35.4564,2,     197.6,2,        30,    0.0560,2
      32.0,2,   28.7071,2,   35.4554,2,     197.5,2,        43,    0.0544,2
      33.0,2,   28.7017,2,   35.4560,2,     197.8,2,        32,    0.0544,2
      34.0,2,   28.7004,2,   35.4562,2,     197.6,2,        32,    0.0532,2
      35.0,2,   28.6998,2,   35.4564,2,     197.2,2,        42,    0.0532,2
      36.0,2,   28.7003,2,   35.4565,2,     197.3,2,        59,    0.0544,2
      37.0,2,   28.6971,2,   35.4567,2,     197.0,2,        45,    0.0540,2
      38.0,2,   28.6963,2,   35.4573,2,     197.0,2,        37,    0.0576,2
      39.0,2,   28.6962,2,   35.4575,2,     197.3,2,        46,    0.0540,2
      40.0,2,   28.6961,2,   35.4575,2,     197.5,2,        33,    0.0536,2
      41.0,2,   28.6960,2,   35.4578,2,     197.2,2,        32,    0.0523,2
      42.0,2,   28.6943,2,   35.4578,2,     197.6,2,        41,    0.0527,2
      43.0,2,   28.6930,2,   35.4578,2,     197.0,2,        55,    0.0527,2
      44.0,2,   28.6931,2,   35.4583,2,     196.8,2,        50,    0.0523,2
      45.0,2,   28.6913,2,   35.4592,2,     197.1,2,        31,    0.0523,2
      46.0,2,   28.6901,2,   35.4593,2,     197.9,2,        44,    0.0523,2
      47.0,2,   28.6881,2,   35.4593,2,     197.7,2,        47,    0.0519,2
      48.0,2,   28.6871,2,   35.4596,2,     197.3,2,        36,    0.0519,2
      49.0,2,   28.6836,2,   35.4601,2,     197.8,2,        39,    0.0527,2
      50.0,2,   28.6814,2,   35.4605,2,     198.0,2,        44,    0.0523,2
      51.0,2,   28.6808,2,   35.4605,2,     197.5,2,        48,    0.0523,2
      52.0,2,   28.6793,2,   35.4607,2,     197.2,2,        38,    0.0532,2
      53.0,2,   28.6679,2,   35.4619,2,     197.3,2,        27,    0.0536,2
      54.0,2,   28.6547,2,   35.4634,2,     197.3,2,        32,    0.0548,2
      55.0,2,   28.6403,2,   35.4670,2,     197.0,2,        56,    0.0532,2
      56.0,2,   28.6314,2,   35.4702,2,     197.6,2,        43,    0.0540,2
      57.0,2,   28.6271,2,   35.4736,2,     197.8,2,        57,    0.0536,2
      58.0,2,   28.6250,2,   35.4753,2,     197.3,2,        31,    0.0532,2
      59.0,2,   28.6232,2,   35.4769,2,     197.3,2,        26,    0.0527,2
      60.0,2,   28.6219,2,   35.4788,2,     197.1,2,        44,    0.0564,2
      61.0,2,   28.6209,2,   35.4835,2,     197.1,2,        33,    0.0540,2
      62.0,2,   28.6189,2,   35.4887,2,     196.8,2,        21,    0.0556,2
      63.0,2,   28.6176,2,   35.4912,2,     196.8,2,        20,    0.0556,2
      64.0,2,   28.6171,2,   35.4936,2,     197.1,2,        24,    0.0540,2
      65.0,2,   28.6159,2,   35.4951,2,     196.9,2,        32,    0.0540,2
      66.0,2,   28.6132,2,   35.5040,2,     196.6,2,        59,    0.0544,2
      67.0,2,   28.6098,2,   35.5139,2,     196.0,2,        38,    0.0536,2
      68.0,2,   28.6063,2,   35.5223,2,     196.0,2,        31,    0.0544,2
      69.0,2,   28.6073,2,   35.5318,2,     195.4,2,        29,    0.0552,2
      70.0,2,   28.6088,2,   35.5364,2,     195.7,2,        27,    0.0564,2
      71.0,2,   28.6090,2,   35.5366,2,     195.3,2,        23,    0.0548,2
      72.0,2,   28.6089,2,   35.5366,2,     195.5,2,        20,    0.0540,2
      73.0,2,   28.6107,2,   35.5405,2,     195.6,2,        20,    0.0536,2
      74.0,2,   28.6282,2,   35.5737,2,     196.0,2,        36,    0.0532,2
      75.0,2,   28.6392,2,   35.5889,2,     194.9,2,        40,    0.0540,2
      76.0,2,   28.6732,2,   35.6332,2,     194.6,2,        28,    0.0523,2
      77.0,2,   28.6910,2,   35.6577,2,     194.4,2,        23,    0.0523,2
      78.0,2,   28.7101,2,   35.6855,2,     193.7,2,        25,    0.0540,2
      79.0,2,   28.7326,2,   35.7134,2,     192.8,2,        32,    0.0523,2
      80.0,2,   28.7463,2,   35.7325,2,     192.5,2,        36,    0.0515,2
      81.0,2,   28.7558,2,   35.7493,2,     192.2,2,        26,    0.0503,2
      82.0,2,   28.7654,2,   35.7728,2,     191.5,2,        25,    0.0487,2
      83.0,2,   28.7652,2,   35.7788,2,     190.6,2,        28,    0.0479,2
      84.0,2,   28.7672,2,   35.7842,2,     190.5,2,        31,    0.0455,2
      85.0,2,   28.7623,2,   35.7875,2,     189.9,2,        35,    0.0446,2
      86.0,2,   28.7635,2,   35.7908,2,     189.5,2,        49,    0.0442,2
      87.0,2,   28.7703,2,   35.7970,2,     189.6,2,        40,    0.0438,2
      88.0,2,   28.7718,2,   35.7986,2,     190.7,2,        27,    0.0438,2
      89.0,2,   28.7712,2,   35.7994,2,     190.5,2,        25,    0.0438,2
      90.0,2,   28.7697,2,   35.7991,2,     190.1,2,        24,    0.0434,2
      91.0,2,   28.7665,2,   35.7978,2,     190.4,2,        25,    0.0434,2
      92.0,2,   28.7588,2,   35.7952,2,     190.2,2,        23,    0.0426,2
      93.0,2,   28.7060,2,   35.7827,2,     189.9,2,        27,    0.0434,2
      94.0,2,   28.6116,2,   35.7762,2,     189.4,2,        49,    0.0426,2
      95.0,2,   28.5960,2,   35.7945,2,     187.1,2,        37,    0.0430,2
      96.0,2,   28.6027,2,   35.8151,2,     186.6,2,        27,    0.0418,2
      97.0,2,   28.5307,2,   35.8343,2,     185.7,2,        33,    0.0422,2
      98.0,2,   28.4298,2,   35.8411,2,     184.5,2,        30,    0.0418,2
      99.0,2,   28.2861,2,   35.8362,2,     183.2,2,        23,    0.0410,2
     100.0,2,   28.1519,2,   35.8232,2,     181.8,2,        21,    0.0398,2
     101.0,2,   27.9093,2,   35.8020,2,     180.5,2,        26,    0.0414,2
     102.0,2,   27.6573,2,   35.7782,2,     178.4,2,        39,    0.0406,2
     103.0,2,   27.3745,2,   35.7369,2,     176.1,2,        40,    0.0398,2
     104.0,2,   27.1499,2,   35.7196,2,     174.6,2,        42,    0.0390,2
     105.0,2,   26.9462,2,   35.7095,2,     173.7,2,        36,    0.0394,2
     106.0,2,   26.8964,2,   35.7110,2,     173.8,2,        24,    0.0378,2
     107.0,2,   26.8369,2,   35.7233,2,     173.6,2,        21,    0.0366,2
     108.0,2,   26.7440,2,   35.7497,2,     173.2,2,        26,    0.0374,2
     109.0,2,   26.6475,2,   35.7853,2,     172.5,2,        41,    0.0362,2
     110.0,2,   26.5426,2,   35.7982,2,     171.0,2,        34,    0.0362,2
     111.0,2,   26.5104,2,   35.8013,2,     170.6,2,        26,    0.0354,2
     112.0,2,   26.5067,2,   35.8047,2,     170.5,2,        28,    0.0354,2
     113.0,2,   26.5020,2,   35.8111,2,     170.8,2,        34,    0.0378,2
     114.0,2,   26.4929,2,   35.8250,2,     170.6,2,        40,    0.0350,2
     115.0,2,   26.4853,2,   35.8361,2,     170.1,2,        42,    0.0354,2
     116.0,2,   26.4844,2,   35.8383,2,     169.5,2,        31,    0.0350,2
     117.0,2,   26.4808,2,   35.8451,2,     169.5,2,        25,    0.0354,2
     118.0,2,   26.4774,2,   35.8508,2,     168.6,2,        23,    0.0354,2
     119.0,2,   26.4630,2,   35.8800,2,     169.2,2,        26,    0.0374,2
     120.0,2,   26.4429,2,   35.9265,2,     169.1,2,        39,    0.0345,2
     121.0,2,   26.4249,2,   35.9895,2,     167.8,2,        42,    0.0345,2
     122.0,2,   26.4221,2,   36.0134,2,     166.4,2,        24,    0.0333,2
     123.0,2,   26.4147,2,   36.0537,2,     165.8,2,        21,    0.0333,2
     124.0,2,   26.3994,2,   36.0888,2,     164.8,2,        23,    0.0341,2
     125.0,2,   26.3789,2,   36.1121,2,     163.7,2,        32,    0.0341,2
     126.0,2,   26.3688,2,   36.1204,2,     163.1,2,        53,    0.0337,2
     127.0,2,   26.3178,2,   36.1540,2,     162.6,2,        48,    0.0341,2
     128.0,2,   26.2240,2,   36.1735,2,     163.0,2,        27,    0.0333,2
     129.0,2,   26.1662,2,   36.1753,2,     163.2,2,        24,    0.0333,2
     130.0,2,   26.1398,2,   36.1793,2,     163.1,2,        24,    0.0337,2
     131.0,2,   26.1114,2,   36.1815,2,     162.7,2,        25,    0.0341,2
     132.0,2,   26.0739,2,   36.1840,2,     162.7,2,        29,    0.0341,2
     133.0,2,   26.0302,2,   36.1890,2,     162.8,2,        40,    0.0333,2
     134.0,2,   25.9390,2,   36.2028,2,     162.6,2,        44,    0.0329,2
     135.0,2,   25.9077,2,   36.2079,2,     162.4,2,        30,    0.0325,2
     136.0,2,   25.8882,2,   36.2110,2,     162.7,2,        22,    0.0321,2
     137.0,2,   25.8721,2,   36.2139,2,     162.5,2,        20,    0.0321,2
     138.0,2,   25.8588,2,   36.2165,2,     162.0,2,        23,    0.0325,2
     139.0,2,   25.8516,2,   36.2182,2,     161.6,2,        31,    0.0321,2
     140.0,2,   25.8372,2,   36.2193,2,     161.9,2,        43,    0.0317,2
     141.0,2,   25.8006,2,   36.2213,2,     162.0,2,        65,    0.0321,2
     142.0,2,   25.7532,2,   36.2226,2,     161.8,2,        31,    0.0313,2
     143.0,2,   25.6651,2,   36.2268,2,     161.7,2,        24,    0.0313,2
     144.0,2,   25.5449,2,   36.2360,2,     161.4,2,        22,    0.0313,2
     145.0,2,   25.3994,2,   36.2330,2,     161.2,2,        20,    0.0313,2
     146.0,2,   25.0642,2,   36.2352,2,     161.8,2,        19,    0.0309,2
     147.0,2,   24.8560,2,   36.2454,2,     161.6,2,        20,    0.0305,2
     148.0,2,   24.7362,2,   36.2400,2,     161.1,2,        30,    0.0301,2
     149.0,2,   24.6163,2,   36.2345,2,     160.8,2,        43,    0.0305,2
     150.0,2,   24.4964,2,   36.2289,2,     160.5,2,        29,    0.0297,2
     151.0,2,   24.4015,2,   36.2201,2,     159.7,2,        24,    0.0293,2
     152.0,2,   24.3226,2,   36.2183,2,     159.9,2,        21,    0.0289,2
     153.0,2,   24.2929,2,   36.2176,2,     160.1,2,        18,    0.0289,2
     154.0,2,   24.2614,2,   36.2154,2,     160.1,2,        20,    0.0285,2
     155.0,2,   24.2166,2,   36.2129,2,     160.4,2,        25,    0.0281,2
     156.0,2,   24.1630,2,   36.2073,2,     160.7,2,        42,    0.0281,2
     157.0,2,   24.0826,2,   36.2014,2,     160.3,2,        47,    0.0277,2
     158.0,2,   23.9560,2,   36.1952,2,     160.6,2,        35,    0.0281,2
     159.0,2,   23.8198,2,   36.1913,2,     160.6,2,        42,    0.0273,2
     160.0,2,   23.6575,2,   36.1857,2,     160.9,2,        38,    0.0269,2
     161.0,2,   23.6002,2,   36.1829,2,     161.0,2,        25,    0.0257,2
     162.0,2,   23.5292,2,   36.1781,2,     160.7,2,        20,    0.0253,2
     163.0,2,   23.4232,2,   36.1712,2,     161.2,2,        21,    0.0249,2
     164.0,2,   23.2506,2,   36.1581,2,     161.5,2,        26,    0.0253,2
     165.0,2,   22.8639,2,   36.1232,2,     162.1,2,        33,    0.0253,2
     166.0,2,   22.7047,2,   36.1088,2,     163.2,2,        35,    0.0249,2
     167.0,2,   22.5739,2,   36.0937,2,     163.9,2,        30,    0.0229,2
     168.0,2,   22.4927,2,   36.0853,2,     163.9,2,        41,    0.0229,2
     169.0,2,   22.4281,2,   36.0790,2,     163.4,2,        49,    0.0237,2
     170.0,2,   22.2777,2,   36.0599,2,     163.4,2,        30,    0.0225,2
     171.0,2,   21.9157,2,   36.0085,2,     163.6,2,        25,    0.0221,2
     172.0,2,   21.3676,2,   35.9375,2,     164.6,2,        23,    0.0209,2
     173.0,2,   21.2505,2,   35.9229,2,     163.7,2,        23,    0.0213,2
     174.0,2,   21.1950,2,   35.9127,2,     163.0,2,        28,    0.0209,2
     175.0,2,   21.1101,2,   35.8999,2,     163.1,2,        36,    0.0205,2
     176.0,2,   21.0529,2,   35.8921,2,     162.9,2,        39,    0.0201,2
     177.0,2,   20.9896,2,   35.8829,2,     162.3,2,        34,    0.0196,2
     178.0,2,   20.8831,2,   35.8654,2,     161.8,2,        28,    0.0196,2
     179.0,2,   20.6866,2,   35.8325,2,     161.9,2,        26,    0.0188,2
     180.0,2,   20.3246,2,   35.7807,2,     161.8,2,        37,    0.0192,2
     181.0,2,   19.8882,2,   35.7229,2,     160.6,2,        48,    0.0192,2
     182.0,2,   19.8351,2,   35.7147,2,     158.0,2,        37,    0.0188,2
     183.0,2,   19.8165,2,   35.7116,2,     157.4,2,        24,    0.0188,2
     184.0,2,   19.7862,2,   35.7066,2,     157.3,2,        20,    0.0188,2
     185.0,2,   19.6441,2,   35.6789,2,     157.5,2,        20,    0.0188,2
     186.0,2,   19.4433,2,   35.6508,2,     157.5,2,        29,    0.0188,2
     187.0,2,   19.3821,2,   35.6400,2,     155.6,2,        47,    0.0192,2
     188.0,2,   19.3363,2,   35.6326,2,     154.2,2,        28,    0.0180,2
     189.0,2,   19.2919,2,   35.6251,2,     153.8,2,        22,    0.0176,2
     190.0,2,   19.2465,2,   35.6184,2,     153.4,2,        30,    0.0176,2
     191.0,2,   19.2155,2,   35.6142,2,     152.8,2,        55,    0.0176,2
     192.0,2,   19.1592,2,   35.6058,2,     152.3,2,        44,    0.0176,2
     193.0,2,   19.0509,2,   35.5875,2,     151.8,2,        32,    0.0176,2
     194.0,2,   18.9181,2,   35.5651,2,     150.9,2,        28,    0.0180,2
     195.0,2,   18.6888,2,   35.5301,2,     150.3,2,        22,    0.0188,2
     196.0,2,   18.4566,2,   35.5003,2,     149.3,2,        19,    0.0188,2
     197.0,2,   18.3325,2,   35.4860,2,     148.2,2,        16,    0.0184,2
     198.0,2,   18.2608,2,   35.4763,2,     147.0,2,        18,    0.0176,2
     199.0,2,   18.1275,2,   35.4563,2,     145.5,2,        30,    0.0176,2
     200.0,2,   17.9944,2,   35.4360,2,     143.8,2,        43,    0.0172,2
     201.0,2,   17.8611,2,   35.4157,2,     141.6,2,        25,    0.0164,2
     202.0,2,   17.7222,2,   35.3949,2,     139.0,2,        18,    0.0164,2
     203.0,2,   17.4761,2,   35.3604,2,     135.9,2,        18,    0.0164,2
     204.0,2,   17.2203,2,   35.3270,2,     133.0,2,        19,    0.0164,2
     205.0,2,   17.0381,2,   35.3083,2,     130.1,2,        26,    0.0164,2
     206.0,2,   16.9929,2,   35.3032,2,     124.7,2,        40,    0.0156,2
     207.0,2,   16.9393,2,   35.2965,2,     120.0,2,        43,    0.0164,2
     208.0,2,   16.7058,2,   35.2641,2,     118.7,2,        34,    0.0156,2
     209.0,2,   16.2990,2,   35.2151,2,     117.9,2,        24,    0.0156,2
     210.0,2,   16.1492,2,   35.1997,2,     115.9,2,        22,    0.0172,2
     211.0,2,   16.1024,2,   35.1925,2,     112.4,2,        26,    0.0156,2
     212.0,2,   16.0570,2,   35.1872,2,     107.0,2,        53,    0.0156,2
     213.0,2,   15.9943,2,   35.1795,2,     103.6,2,        38,    0.0152,2
     214.0,2,   15.8581,2,   35.1590,2,     103.1,2,        22,    0.0148,2
     215.0,2,   15.6732,2,   35.1382,2,     102.0,2,        18,    0.0152,2
     216.0,2,   15.6127,2,   35.1316,2,      99.7,2,        17,    0.0148,2
     217.0,2,   15.5551,2,   35.1242,2,      96.2,2,        17,    0.0144,2
     218.0,2,   15.4657,2,   35.1137,2,      91.6,2,        20,    0.0144,2
     219.0,2,   15.3563,2,   35.1018,2,      86.7,2,        26,    0.0144,2
     220.0,2,   15.2307,2,   35.0880,2,      81.6,2,        30,    0.0144,2
     221.0,2,   15.0080,2,   35.0648,2,      76.3,2,        29,    0.0144,2
     222.0,2,   14.6593,2,   35.0327,2,      70.5,2,        38,    0.0144,2
     223.0,2,   14.5051,2,   35.0184,2,      62.4,2,        34,    0.0144,2
     224.0,2,   14.4444,2,   35.0112,2,      56.1,2,        23,    0.0144,2
     225.0,2,   14.2279,2,   34.9910,2,      52.8,2,        19,    0.0144,2
     226.0,2,   14.0873,2,   34.9800,2,      50.3,2,        17,    0.0144,2
     227.0,2,   13.9906,2,   34.9711,2,      47.4,2,        17,    0.0148,2
     228.0,2,   13.9049,2,   34.9640,2,      43.2,2,        20,    0.0152,2
     229.0,2,   13.7859,2,   34.9550,2,      37.2,2,        22,    0.0148,2
     230.0,2,   13.5982,2,   34.9421,2,      30.6,2,        29,    0.0164,2
     231.0,2,   13.2853,2,   34.9260,2,      23.3,2,        42,    0.0160,2
     232.0,2,   13.1952,2,   34.9226,2,      16.6,2,        26,    0.0148,2
     233.0,2,   13.1728,2,   34.9219,2,      14.2,2,        20,    0.0148,2
     234.0,2,   13.1460,2,   34.9214,2,      14.3,2,        19,    0.0148,2
     235.0,2,   13.1077,2,   34.9198,2,      15.6,2,        23,    0.0144,2
     236.0,2,   13.0887,2,   34.9197,2,      17.2,2,        27,    0.0144,2
